"C:\Users\phamk\Documents\GitHub\jfreechart\src\test\java\org\jfree\data\time\MillisecondTest.java","org.jfree.data.time;","MillisecondTest","377","79","4.0"
"C:\Users\phamk\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\renderer\category\LineAndShapeRenderer.java","org.jfree.chart.renderer.category;","LineAndShapeRenderer","445","0","0.0"
"C:\Users\phamk\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\statistics\DefaultBoxAndWhiskerCategoryDataset.java","org.jfree.data.statistics;","that","469","0","0.0"
"C:\Users\phamk\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\axis\SymbolAxis.java","org.jfree.chart.axis;","SymbolAxis","474","0","0.0"
"C:\Users\phamk\Documents\GitHub\jfreechart\src\main\java\org\jfree\data\xy\XYSeries.java","org.jfree.data.xy;","XYSeries","477","0","0.0"
"C:\Users\phamk\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\legend\LegendItem.java","org.jfree.chart.legend;","LegendItem","480","0","0.0"
"C:\Users\phamk\Documents\GitHub\jfreechart\src\main\java\org\jfree\chart\title\TextTitle.java","org.jfree.chart.title;","TextTitle","503","0","0.0"
"C:\Users\phamk\Documents\GitHub\jfreechart\src\test\java\org\jfree\chart\plot\pie\PiePlotTest.java","org.jfree.chart.plot.pie;","PiePlotTest","548","142","3.0"
